MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,Supported Rates,Extended Supported Rates,Length,Cluster ID
66:47:67:df:51:d4,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
66:5d:ca:6c:c8:1c,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
66:60:71:cf:ed:15,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
66:65:0d:ec:c1:9d,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
66:8c:bd:c1:4e:f0,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
66:ab:e9:e3:f2:b3,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
66:d2:3f:ab:d8:b5,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
66:db:cf:ea:0b:99,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
66:dc:74:ce:22:38,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
66:df:0c:34:2c:25,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
66:df:f5:99:22:a8,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
66:e4:b4:67:1b:36,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
66:eb:f0:4a:ec:bc,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
66:f3:eb:f4:aa:11,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
66:f9:29:73:46:1b,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
66:f9:3d:a0:fc:ae,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:0d:1f:18:22:dd,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
6a:12:92:22:93:8e,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:14:0e:02:d9:96,1,2.0,5.0,3.0,1.0,0.0,0.0,165,5
6a:15:b5:84:d8:2b,6,4.0,5.0,3.0,1.0,0.0,0.0,165,5
6a:29:39:2a:1e:6f,6,6.0,5.0,3.0,1.0,0.0,0.0,165,5
6a:32:8d:5b:31:ab,1,1.0,5.0,3.0,1.0,0.0,0.0,165,5
6a:34:43:1c:03:32,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:3d:49:94:2f:db,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:4b:dd:54:68:f0,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:52:0c:6f:2b:f5,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:52:3d:8e:6a:24,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:68:3a:11:64:8c,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:6f:6b:1e:b7:c0,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:78:81:cc:11:28,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
6a:7d:ce:4f:ce:cc,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:7f:09:3c:75:d8,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:88:b2:d8:44:a8,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:8c:4c:8e:75:4b,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:8c:82:50:bd:b1,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:92:e7:c9:5d:cf,1,1.0,5.0,3.0,1.0,0.0,0.0,165,5
6a:97:6c:b7:5b:93,6,4.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:99:5f:11:7b:aa,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:b0:be:88:ba:05,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
6a:b9:61:36:e3:79,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:bf:06:f5:95:10,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
6a:c5:8a:93:48:5c,11,12.0,2.0,1.0,6.0,0.0,0.0,113,4
6a:e1:81:73:ec:64,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
6a:e8:19:33:c1:59,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
6a:f0:60:a3:93:5d,6,5.0,5.0,3.0,1.0,0.0,0.0,165,5
6a:f4:02:89:bd:43,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:0a:16:2e:f2:91,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:0e:30:62:48:00,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:29:00:11:1a:c4,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:2a:1f:14:0a:f0,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
6e:2b:d7:c0:8d:c6,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:30:de:e3:a9:5e,11,12.0,5.0,3.0,1.0,0.0,0.0,165,5
6e:38:b0:3c:c0:ff,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:3a:7c:f6:1b:f7,6,4.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:3b:74:77:97:49,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:3d:e7:c5:04:f8,6,5.0,5.0,3.0,1.0,0.0,0.0,165,5
6e:3f:33:ee:f4:d4,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:59:d8:ac:a3:af,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:81:0d:1c:fd:ac,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:a3:00:ef:a7:05,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:b4:f5:a3:dd:75,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:b5:8f:58:f5:7d,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:be:76:e2:7a:2b,1,1.0,0.0,0.0,6.0,0.0,0.0,101,10
6e:d6:2c:c1:a0:6f,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:df:fd:ff:82:97,11,9.0,2.0,1.0,6.0,0.0,0.0,113,4
6e:e9:dd:1b:92:04,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
6e:f2:48:f1:27:5e,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
6e:f8:32:07:15:8d,6,6.0,0.0,0.0,6.0,0.0,0.0,113,11
6e:f9:89:8f:b9:e3,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
6f:45:70:93:c1:f2,1,1.0,7.0,6.0,2.0,0.0,0.0,187,8
72:10:f6:4a:fb:e9,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
72:16:f0:a4:65:a3,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
72:23:5b:dd:48:53,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
72:43:dd:d3:c3:45,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
72:46:e1:8e:a7:d4,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
72:4f:d8:ab:bd:03,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
72:5b:9e:6d:51:14,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
72:66:2b:d8:ed:99,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
72:6c:a2:12:f0:fb,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
72:71:d6:15:2b:7c,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
72:76:aa:68:32:ab,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
72:78:a3:e9:dc:17,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
72:80:97:d3:9a:18,6,6.0,5.0,3.0,1.0,0.0,0.0,165,5
72:86:1a:af:e4:3f,11,9.0,2.0,1.0,6.0,0.0,0.0,113,4
72:96:26:7a:15:8e,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
72:9e:10:83:76:0d,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
72:9f:03:d2:b9:29,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
72:ca:44:52:50:37,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
72:ef:64:ca:77:c3,6,4.0,5.0,3.0,1.0,0.0,0.0,165,5
76:10:8c:75:7e:13,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
76:16:10:78:8a:4d,11,11.0,2.0,1.0,6.0,0.0,0.0,113,4
76:2b:75:20:8a:2f,6,4.0,5.0,3.0,1.0,0.0,0.0,165,5
76:2e:77:b8:b3:6b,11,11.0,0.0,0.0,6.0,0.0,0.0,113,11
76:35:fb:d0:58:9a,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
76:3d:03:fc:31:fa,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
76:47:4d:8a:63:91,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
76:4b:5d:74:f9:c1,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
76:4d:28:75:32:ae,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
76:5c:4d:02:8a:0f,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
76:62:aa:90:92:41,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
76:69:81:63:74:6c,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
76:69:dc:93:bf:9b,11,11.0,5.0,3.0,1.0,0.0,0.0,153,6
76:90:d7:2f:9b:e5,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
76:d8:b0:54:8b:b3,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
76:e1:e6:b2:b1:f3,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
76:e9:19:90:33:89,1,4.0,2.0,1.0,6.0,2.0,0.0,143,0
76:ee:30:ca:22:e5,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
76:fb:9d:79:d8:3f,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:30:05:1a:eb:05,6,6.0,5.0,3.0,1.0,0.0,0.0,165,5
7a:3f:84:c0:cc:fe,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:4e:20:48:a3:e0,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:60:72:00:c5:78,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:67:25:2a:48:10,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:6b:9b:6e:18:d6,6,4.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:7a:b3:12:cf:36,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:7d:86:30:c6:69,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:7e:11:71:3f:68,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:8d:79:6e:f6:1e,6,4.0,5.0,3.0,1.0,0.0,0.0,165,5
7a:93:59:a2:1a:08,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
7a:93:b6:70:67:55,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:98:65:bb:cd:71,11,11.0,0.0,0.0,6.0,0.0,0.0,113,11
7a:99:4c:9b:f4:05,6,4.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:ad:f4:04:7a:7c,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
7a:c6:22:10:87:09,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:db:10:1e:40:62,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
7a:db:15:33:5b:3e,6,6.0,0.0,0.0,6.0,0.0,0.0,113,11
7a:f3:71:79:aa:f8,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:01:b2:28:4c:0d,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:01:b7:80:58:a9,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:10:5e:23:88:da,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
7e:18:6c:b9:a9:74,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:34:fc:ce:ce:b6,11,10.0,2.0,1.0,6.0,2.0,0.0,131,2
7e:37:49:5d:80:46,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:3b:24:7f:97:6e,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
7e:3e:11:70:c1:36,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:5c:d3:17:cf:76,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:7d:86:46:d8:e9,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
7e:84:0a:77:42:fa,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:8a:25:39:cd:4e,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:aa:73:3c:1d:24,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:b6:36:b8:08:af,6,6.0,0.0,0.0,6.0,0.0,0.0,113,11
7e:cb:49:df:f8:ec,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
7e:d0:68:d1:b7:ad,11,12.0,2.0,1.0,6.0,0.0,0.0,113,4
7e:d3:27:de:a0:27,11,12.0,2.0,1.0,6.0,2.0,0.0,131,2
7e:e6:4b:59:03:2c,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
82:02:b1:95:e4:3f,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
82:0a:7e:ae:4a:23,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
82:21:a5:22:44:43,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
82:26:33:96:fa:57,11,12.0,2.0,1.0,6.0,0.0,0.0,113,4
82:28:fd:9d:88:6d,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
82:33:e1:14:5d:70,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
82:38:24:74:a5:14,1,1.0,5.0,3.0,1.0,0.0,0.0,165,5
82:49:a5:f9:83:16,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
82:4b:21:4d:92:15,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
82:4f:c6:d5:01:a0,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
82:58:90:ef:b8:85,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
82:5c:54:1c:17:85,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
82:7a:25:ef:76:2b,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
82:7b:16:d7:21:d8,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
82:82:6e:84:a9:f0,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
82:8a:19:f7:cb:35,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
82:8f:22:0b:dc:2e,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
82:9a:8c:46:f8:be,1,1.0,0.0,0.0,6.0,0.0,0.0,101,10
82:9e:8e:57:cd:d2,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
82:ab:01:ad:b0:ff,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
82:ad:21:15:fa:36,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
82:ae:bc:cc:ff:7d,1,1.0,5.0,3.0,1.0,0.0,0.0,165,5
82:bc:84:c2:6c:ad,6,8.0,5.0,3.0,1.0,0.0,0.0,165,5
82:bc:de:fc:31:e3,6,5.0,5.0,3.0,1.0,0.0,0.0,165,5
82:c9:ed:b3:8a:4a,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
82:d5:39:79:9f:2a,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
82:e3:39:f3:e1:f7,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
82:e7:8d:e2:ef:2d,6,4.0,2.0,1.0,6.0,0.0,0.0,113,4
82:e9:25:8e:9b:a2,1,1.0,7.0,6.0,2.0,0.0,0.0,185,13
86:07:fe:1d:f2:c6,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
86:28:8e:0d:73:af,6,6.0,0.0,0.0,6.0,0.0,0.0,113,11
86:34:95:9a:2b:2e,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
86:3c:9f:10:31:9f,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
86:76:72:d3:f0:27,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
86:84:d1:d4:9e:7d,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
86:89:9c:aa:66:43,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
86:96:0b:d7:9a:a9,11,11.0,5.0,3.0,1.0,0.0,0.0,153,6
86:9a:98:f6:a8:12,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
86:9a:f2:2d:6b:c3,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
86:a0:d7:17:2c:a5,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
86:a6:f3:5d:73:a2,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
86:b8:89:d5:35:5a,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
86:b9:18:88:5d:2d,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
86:c6:71:5a:1a:9b,6,10.0,2.0,1.0,6.0,2.0,0.0,143,0
86:e9:3c:44:84:74,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
86:f8:5d:59:9c:3d,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:0e:70:d9:8c:0b,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:10:25:ab:90:e8,6,7.0,5.0,3.0,1.0,0.0,0.0,165,5
8a:26:45:02:cc:e2,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:39:d0:78:49:b8,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
8a:46:a8:ad:a7:33,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:49:28:68:5f:e2,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
8a:53:96:e3:ea:4c,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:6f:f7:64:9b:5a,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:8d:b5:88:4f:97,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:99:f2:31:12:6a,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:a1:d3:bd:fd:c0,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
8a:a3:6f:fc:7f:83,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:ab:14:73:64:09,6,7.0,5.0,3.0,1.0,0.0,0.0,165,5
8a:ab:b3:2b:6e:35,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:ad:f7:8b:45:33,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:be:f6:ad:2b:ac,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
8a:c3:9e:3f:e9:95,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:d4:d3:d6:5a:5a,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:dc:83:39:0a:e8,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:e1:22:0b:89:de,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:e2:51:99:1c:79,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
8a:f8:64:66:a4:74,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
8a:f8:f8:ff:ed:9a,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
8a:fd:3a:b5:95:5f,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:09:8e:d5:4b:26,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:18:54:88:4a:e1,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:1a:2c:7c:23:4d,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:1e:70:55:4f:36,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:1f:0e:c8:20:a8,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:22:94:f6:75:56,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:26:ea:ed:4f:85,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:29:d4:4f:c0:c4,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:3e:e0:03:0d:6d,11,11.0,0.0,0.0,6.0,0.0,0.0,113,11
8e:52:19:72:46:7e,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:53:2b:01:13:34,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:55:0e:0e:66:56,6,4.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:6a:0c:9f:7f:37,1,3.0,5.0,3.0,1.0,0.0,0.0,165,5
8e:70:a5:6b:2a:05,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:77:1e:65:16:5d,6,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:86:87:df:8c:d9,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:8c:f7:78:f0:ca,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:99:f9:2d:d4:0b,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:a6:d7:22:53:f5,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:ae:ef:22:dd:7a,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
8e:b4:b3:a3:75:13,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:d2:df:8d:b7:8e,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:d3:71:4a:28:79,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:d3:db:ab:f4:78,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:d5:0d:b7:f0:6d,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:d7:22:26:67:4f,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:d8:5f:1f:a0:a5,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:dc:74:ac:97:3f,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:df:c8:2e:a0:ca,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:e1:88:6a:05:52,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:f5:1f:05:f4:84,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
8e:fd:a3:1c:80:e5,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
92:02:b9:6c:46:60,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
92:03:a1:73:03:0a,11,13.0,2.0,1.0,6.0,0.0,0.0,113,4
92:06:b2:c7:18:ce,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
92:0c:11:8a:26:5d,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
92:10:54:5d:28:91,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
92:1d:28:33:2c:bf,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
92:26:90:62:5b:14,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
92:26:a5:ab:74:67,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
92:2b:ef:72:41:88,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
92:31:8b:37:09:63,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
92:3e:4a:47:56:44,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
92:54:1f:d0:bf:15,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
92:59:c7:60:59:79,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
92:64:ea:fb:e3:14,11,12.0,2.0,1.0,6.0,0.0,0.0,113,4
92:66:bf:1e:58:b2,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
92:78:01:96:6f:7d,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
92:80:03:ec:52:2f,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
92:bc:bf:05:c0:84,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
92:de:d2:b1:1e:c2,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
92:e4:16:c4:78:62,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
92:f3:b2:f1:da:59,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
92:fb:79:fc:0f:4e,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
96:07:9b:d1:3f:37,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
96:12:e6:cc:4a:bd,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
96:1a:c6:18:94:9b,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
96:1e:80:e1:ac:25,6,1.0,2.0,1.0,6.0,2.0,0.0,143,0
96:21:11:39:c5:a7,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
96:22:fb:ba:fd:d8,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
96:28:1e:30:0f:22,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
96:3a:bb:f1:10:d1,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
96:44:77:b5:3b:09,6,5.0,5.0,3.0,1.0,0.0,0.0,165,5
96:44:c9:f2:d1:16,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
96:46:74:02:d4:fd,11,10.0,2.0,1.0,6.0,0.0,0.0,113,4
96:4f:94:b1:3e:db,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
96:50:e0:fc:af:68,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
96:54:4e:6b:a3:5b,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
96:56:d5:22:a0:08,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
96:60:ce:39:f4:29,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
96:65:03:4a:d4:f5,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
96:71:50:17:f3:8c,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
96:76:69:c2:ff:8f,6,4.0,5.0,3.0,1.0,0.0,0.0,165,5
96:7c:08:e1:49:bd,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
96:9b:b1:e3:7d:ee,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
96:9e:63:0a:bc:d2,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
96:9e:f6:87:a4:93,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
96:bc:83:83:ea:47,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
96:d6:6e:a2:59:56,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
96:da:b7:03:d1:34,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
